StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,A,B,C,D,E,F,G,Notes
2019-04-14 11:17:56,2019-04-14 11:18:14,IP Address,212.93.25.10,100,18,True,2019-04-14 11:18:15,R_3mlQK86Xu5rUfi9,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,10,Training set,No,Yes,No,No,No,No,No,
2019-04-14 11:18:19,2019-04-14 11:18:38,IP Address,212.93.25.10,100,18,True,2019-04-14 11:18:38,R_1OBSz1qEUaDmW38,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,11,Training set,No,Yes,No,No,Yes,No,No,
2019-04-14 11:18:43,2019-04-14 11:18:59,IP Address,212.93.25.10,100,16,True,2019-04-14 11:19:00,R_1QuQ4dxZs1WgEmp,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,12,Training set,No,No,Yes,Yes,Yes,No,No,
2019-04-14 11:19:03,2019-04-14 11:19:21,IP Address,212.93.25.10,100,17,True,2019-04-14 11:19:21,R_3rM9lZjXd55ChVX,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,13,Training set,No,Yes,Yes,Yes,Yes,Yes,Yes,
2019-04-14 11:19:26,2019-04-14 11:19:41,IP Address,212.93.25.10,100,15,True,2019-04-14 11:19:42,R_2agXSs5HCWHMTkj,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,14,Training set,No,Yes,No,No,No,No,No,
2019-04-14 11:19:46,2019-04-14 11:20:02,IP Address,212.93.25.10,100,15,True,2019-04-14 11:20:02,R_0OpfHaK0tfJiJt7,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,15,Training set,No,No,No,No,No,No,Yes,
2019-04-14 11:20:07,2019-04-14 11:20:22,IP Address,212.93.25.10,100,15,True,2019-04-14 11:20:22,R_3CO6SOA9hBA5TXe,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,16,Training set,No,No,No,Yes,No,No,No,
2019-04-14 11:20:27,2019-04-14 11:20:49,IP Address,212.93.25.10,100,21,True,2019-04-14 11:20:49,R_bEO38R2RGa3siFr,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,17,Training set,No,Yes,Yes,Yes,No,No,No,
2019-04-14 11:20:53,2019-04-14 11:21:11,IP Address,212.93.25.10,100,17,True,2019-04-14 11:21:11,R_3FJ4OJRAHM9rsb4,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,18,Training set,No,No,No,No,Yes,No,No,
2019-04-14 11:21:14,2019-04-14 11:21:35,IP Address,212.93.25.10,100,21,True,2019-04-14 11:21:35,R_UiGqgRNmYQ1KQyR,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,19,Training set,No,No,No,No,No,Yes,Yes,
2019-04-16 08:41:25,2019-04-16 08:46:02,IP Address,130.233.36.95,100,277,True,2019-04-16 08:46:02,R_3hhFa1lPR1tfwFv,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,0,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-16 08:46:07,2019-04-16 08:49:30,IP Address,130.233.36.95,100,203,True,2019-04-16 08:50:06,R_1mrvVlCo655uet7,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,1,Reliability set,No,No,No,No,No,No,No,"U Moskvi priveden Amerikanac zbog špijunaže' the framing of the title could potentially indicate the presence of the anit-western fram "
2019-04-16 08:49:38,2019-04-16 08:51:21,IP Address,130.233.36.95,100,103,True,2019-04-16 08:51:21,R_Re4iJfOCnaGswaR,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,2,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-16 08:51:25,2019-04-16 08:52:46,IP Address,130.233.36.95,100,80,True,2019-04-16 08:52:46,R_2ZQTZYMKm907ePT,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,3,Reliability set,No,No,No,No,No,No,No,
2019-04-16 08:52:56,2019-04-16 08:57:31,IP Address,130.233.36.95,100,275,True,2019-04-16 08:57:31,R_OfZma0di83PGxCF,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,4,Reliability set,Yes,No,No,No,No,No,No,
2019-04-16 08:57:39,2019-04-16 08:59:49,IP Address,130.233.36.95,100,129,True,2019-04-16 08:59:49,R_211yJCQO8dZH6jJ,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,5,Reliability set,No,Yes,No,No,No,No,No,
2019-04-16 08:59:53,2019-04-16 09:01:39,IP Address,130.233.36.95,100,105,True,2019-04-16 09:01:39,R_25QSkPbDKN0B5ZJ,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,6,Reliability set,No,No,No,No,No,No,No,
2019-04-16 09:01:43,2019-04-16 09:18:28,IP Address,130.233.36.95,100,1005,True,2019-04-16 09:18:28,R_3hbyjUssoCsD89J,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,7,Reliability set,No,Yes,No,No,No,No,No,
2019-04-16 09:18:33,2019-04-16 09:23:12,IP Address,130.233.36.95,100,279,True,2019-04-16 09:23:12,R_3FRsoQkfWWTJXxd,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,8,Reliability set,No,Yes,Yes,No,Yes,Yes,Yes,
2019-04-16 09:23:16,2019-04-16 09:26:58,IP Address,130.233.36.95,100,221,True,2019-04-16 09:26:58,R_3QWbgVFRLHzjPAK,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,9,Reliability set,Yes,Yes,Yes,No,No,No,No,"Naglasio je da nijedan porez ne treba ugroziti javno jedinstvo is a borederline presence of the morality frame. 
Frank Rister je ranije rekao novinarima da bi Filipe mogao napraviti ""snažan pomirljivi gest u narednim danima"", ali nije precizirao detalje.  is a borderline presence of the human interest frame. "
2019-04-16 23:04:10,2019-04-16 23:08:18,IP Address,130.233.36.95,100,247,True,2019-04-16 23:08:18,R_1GNVixhi7QhbWvj,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,10,Reliability set,No,No,Yes,No,No,No,No,
2019-04-16 23:08:21,2019-04-16 23:09:48,IP Address,130.233.36.95,100,87,True,2019-04-16 23:09:48,R_3RmXVKlqyexjfjk,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,"TD ",11,Reliability set,No,No,No,No,No,No,No,
2019-04-16 23:09:52,2019-04-16 23:17:27,IP Address,130.233.36.95,100,455,True,2019-04-16 23:17:28,R_XBOmTlYUYBIfRZv,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,12,Reliability set,No,No,Yes,No,No,No,No,
2019-04-16 23:17:31,2019-04-16 23:21:07,IP Address,130.233.36.95,100,216,True,2019-04-16 23:21:08,R_2vjBM61h95TAmFq,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,13,Reliability set,No,No,No,No,No,Yes,No,"ovom trenutku kada Srbija čini zaista sve da ostvarimo jednu vrstu kompromisa sa Albancima is a borderline presence of the serbian Victimhood frame. "
2019-04-16 23:21:12,2019-04-16 23:22:56,IP Address,130.233.36.95,100,104,True,2019-04-16 23:22:56,R_1ohhc9w8enyD0oB,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,14,Reliability set,No,No,No,No,No,No,No,
2019-04-16 23:23:07,2019-04-16 23:25:35,IP Address,130.233.36.95,100,147,True,2019-04-16 23:25:35,R_1pzihCbA7Ne1bmG,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,15,Reliability set,No,No,No,No,No,No,No,
2019-04-17 01:51:22,2019-04-17 01:53:34,IP Address,130.233.36.95,100,132,True,2019-04-17 01:53:34,R_2fvUiKZWMkMi4KM,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,16,Reliability set,No,No,Yes,No,No,No,No,
2019-04-17 01:53:38,2019-04-17 01:59:36,IP Address,130.233.36.95,100,357,True,2019-04-17 01:59:36,R_3rOoPUjTUyJWCZW,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,17,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-17 01:59:43,2019-04-17 02:02:13,IP Address,130.233.36.95,100,149,True,2019-04-17 02:02:13,R_3nSO3bJWkkIEmk3,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,"TD ",18,Reliability set,No,Yes,No,No,No,No,No,"ubistvom\xa0Ivanovića' data issue? "
2019-04-17 02:07:19,2019-04-17 02:09:36,IP Address,130.233.36.95,100,136,True,2019-04-17 02:09:36,R_1rJ52Wvkrjp02Vq,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,19,Reliability set,No,No,Yes,No,No,No,No,
2019-04-17 07:11:00,2019-04-17 07:13:32,IP Address,86.50.146.120,100,152,True,2019-04-17 07:13:32,R_3DqNEyUqY4KFCdi,,,,,60.171905517578125,24.9346923828125,anonymous,EN,TD,20,Reliability set,No,Yes,No,No,No,No,No,
2019-04-17 07:13:38,2019-04-17 07:16:47,IP Address,86.50.146.120,100,188,True,2019-04-17 07:16:47,R_3KwQQ95Vu19rJQt,,,,,60.171905517578125,24.9346923828125,anonymous,EN,TD,21,Reliability set,No,Yes,Yes,No,Yes,No,No,"On je pri tome Venecuelu nazvaopacifističkom i skromnom zemljom“.   borderline morality presence frame "
2019-04-18 01:29:53,2019-04-18 01:32:34,IP Address,130.233.36.95,100,160,True,2019-04-18 01:32:34,R_PY9URhWKDn56kNP,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,22,Reliability set,No,Yes,No,No,No,No,No,
2019-04-18 01:32:36,2019-04-18 01:36:43,IP Address,130.233.36.95,100,246,True,2019-04-18 01:36:43,R_29bu6uCO76AFDOn,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,23,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-18 01:36:46,2019-04-18 01:38:54,IP Address,130.233.36.95,100,128,True,2019-04-18 01:38:55,R_3kLgagqVXPEz6qA,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,24,Reliability set,No,Yes,Yes,No,No,No,No,"Vlada Mađarske pozvala je da se oda počast mađarskim vojnicima koji su seherojski borili na Donu borderline morality frame "
2019-04-18 01:39:15,2019-04-18 01:43:10,IP Address,130.233.36.95,100,234,True,2019-04-18 01:43:10,R_20YzpriZNLViVpL,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,25,Reliability set,No,No,No,No,No,No,No,
2019-04-18 01:43:13,2019-04-18 01:45:27,IP Address,130.233.36.95,100,133,True,2019-04-18 01:45:27,R_1optghKPeoUS6cV,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,26,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-18 01:45:30,2019-04-18 01:46:57,IP Address,130.233.36.95,100,86,True,2019-04-18 01:46:57,R_3NJo4klClxzPNDb,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,27,Reliability set,No,Yes,No,No,No,No,No,
2019-04-18 01:47:00,2019-04-18 01:48:14,IP Address,130.233.36.95,100,73,True,2019-04-18 01:48:14,R_1FLmiLT1PKvbyYY,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,"TD ","28 ",Reliability set,No,No,No,No,No,No,No,
2019-04-18 01:50:11,2019-04-18 01:56:35,IP Address,130.233.36.95,100,383,True,2019-04-18 01:56:35,R_2YAq7ruPz3wbpAj,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,"TD ",29,Reliability set,No,Yes,Yes,No,No,No,No,"Brisel\xa0i  data issue. 
se\xa0najčitanijom  data issue "
2019-04-18 01:56:38,2019-04-18 01:58:18,IP Address,130.233.36.95,100,99,True,2019-04-18 01:58:25,R_3ssjsrrXeIhJhY5,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,"30 ",Reliability set,No,No,Yes,No,No,No,No,
2019-04-18 01:58:21,2019-04-18 02:00:08,IP Address,130.233.36.95,100,107,True,2019-04-18 02:00:30,R_31SPskSsQSphgby,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,31,Reliability set,No,No,Yes,No,No,No,No,
2019-04-18 02:00:12,2019-04-18 02:10:05,IP Address,130.233.36.95,100,592,True,2019-04-18 02:10:05,R_24cHcIYZA9QZLDI,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,32,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-18 02:10:07,2019-04-18 02:11:33,IP Address,130.233.36.95,100,86,True,2019-04-18 02:11:34,R_po7GtvlMfVkutB7,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,33,Reliability set,No,No,Yes,No,No,No,No,
2019-04-18 02:11:36,2019-04-18 02:13:25,IP Address,130.233.36.95,100,108,True,2019-04-18 02:13:25,R_1oAnvarApKXka3Q,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,34,Reliability set,No,No,No,Yes,No,No,No,"Koliko se sećam, Srbija je izgubila u tom ratu četvrtinu stanovništva"",  borderline Serbian victimhood frame. "
2019-04-18 02:13:27,2019-04-18 02:17:06,IP Address,130.233.36.95,100,218,True,2019-04-18 02:17:06,R_1dvmjkIodtG6den,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,35,Reliability set,No,Yes,No,No,No,No,No,
2019-04-18 02:17:08,2019-04-18 02:18:38,IP Address,130.233.36.95,100,89,True,2019-04-18 02:18:38,R_1GwOcPh2QtyGxwy,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,"36 ",Reliability set,No,No,No,No,No,No,No,
2019-04-18 02:18:41,2019-04-18 02:20:42,IP Address,130.233.36.95,100,121,True,2019-04-18 02:20:42,R_3jSACLKVk6joNxU,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,"37 ",Reliability set,No,Yes,No,No,No,No,No,
2019-04-18 02:20:45,2019-04-18 02:22:13,IP Address,130.233.36.95,100,88,True,2019-04-18 02:22:13,R_2D1BW0nvb2Nk6fO,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,38,Reliability set,No,Yes,No,No,Yes,No,No,
2019-04-18 02:22:17,2019-04-18 02:23:34,IP Address,130.233.36.95,100,77,True,2019-04-18 02:23:35,R_3Ht2j3I70NmGMFS,,,,,60.2201995849609375,24.962799072265625,anonymous,EN,TD,39,Reliability set,No,No,Yes,No,No,No,No,
2019-04-19 06:36:16,2019-04-19 06:51:30,IP Address,89.20.161.86,100,913,True,2019-04-19 06:51:30,R_2ROOhbsFx6juHE2,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,0,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-19 06:51:34,2019-04-19 07:01:31,IP Address,89.20.161.86,100,597,True,2019-04-19 07:01:31,R_1esKOx8ypcm0pqx,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,1,Reliability set,No,Yes,No,No,Yes,No,No,
2019-04-19 07:01:35,2019-04-19 07:03:36,IP Address,89.20.161.86,100,121,True,2019-04-19 07:03:37,R_239oj27TFJ2Ndw2,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,2,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-19 07:03:39,2019-04-19 07:04:40,IP Address,89.20.161.86,100,61,True,2019-04-19 07:04:41,R_3NJ6ERmneGOWCkm,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,3,Reliability set,No,No,No,No,No,No,No,
2019-04-19 07:04:43,2019-04-19 07:11:40,IP Address,89.20.161.86,100,416,True,2019-04-19 07:11:40,R_1InqxeOyK0SFmQC,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,4,Reliability set,Yes,No,No,No,No,No,No,
2019-04-19 07:11:43,2019-04-19 07:14:42,IP Address,89.20.161.86,100,179,True,2019-04-19 07:14:42,R_22xXWr2itCc7Jre,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,5,Reliability set,No,Yes,No,No,No,No,No,
2019-04-19 07:14:44,2019-04-19 07:16:45,IP Address,89.20.161.86,100,121,True,2019-04-19 07:16:46,R_1lmodVsGplIw9S6,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,6,Reliability set,No,No,No,No,No,No,No,
2019-04-19 07:16:50,2019-04-19 07:18:49,IP Address,89.20.161.86,100,118,True,2019-04-19 07:18:49,R_1OvgUrT11FvpNxZ,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,7,Reliability set,No,Yes,No,No,No,No,No,
2019-04-19 07:19:06,2019-04-19 07:25:29,IP Address,89.20.161.86,100,382,True,2019-04-19 07:25:30,R_3nxhY4bCrX0x8tf,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,8,Reliability set,Yes,Yes,Yes,Yes,Yes,Yes,Yes,
2019-04-19 07:25:37,2019-04-19 07:28:06,IP Address,89.20.161.86,100,149,True,2019-04-19 07:28:07,R_2ZTY8rRB7FscX3d,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,9,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-19 07:28:10,2019-04-19 07:42:33,IP Address,89.20.161.86,100,862,True,2019-04-19 07:42:33,R_2ZJjllQuksrey43,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,10,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-19 07:42:36,2019-04-19 07:43:09,IP Address,89.20.161.86,100,33,True,2019-04-19 07:43:10,R_a8Ki6vurZMA119T,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,11,Reliability set,No,No,No,No,No,No,No,
2019-04-19 07:43:21,2019-04-19 07:45:42,IP Address,89.20.161.86,100,141,True,2019-04-19 07:45:42,R_RKoyfM5SHJ8LtMB,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,12,Reliability set,No,No,Yes,No,No,No,No,
2019-04-19 07:45:44,2019-04-19 07:47:57,IP Address,89.20.161.86,100,133,True,2019-04-19 07:47:58,R_1jiZ8nqlYB4Ckve,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,13,Reliability set,No,No,No,No,No,Yes,No,
2019-04-19 07:48:00,2019-04-19 07:50:04,IP Address,89.20.161.86,100,124,True,2019-04-19 07:50:05,R_2E19Lm8mgzoCM3z,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,14,Reliability set,No,No,No,Yes,No,No,No,
2019-04-19 07:50:07,2019-04-19 07:52:13,IP Address,89.20.161.86,100,125,True,2019-04-19 07:52:14,R_6x23ygYnKANdbNL,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,15,Reliability set,Yes,Yes,Yes,No,No,No,No,
2019-04-19 07:52:16,2019-04-19 07:55:57,IP Address,89.20.161.86,100,220,True,2019-04-19 07:55:57,R_1er8Sjydjq5WMrT,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,16,Reliability set,No,Yes,No,No,No,No,No,
2019-04-19 07:56:07,2019-04-19 08:08:10,IP Address,89.20.161.86,100,723,True,2019-04-19 08:08:10,R_12SzSZPtFT9sMzm,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,17,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-19 08:08:12,2019-04-19 08:11:27,IP Address,89.20.161.86,100,194,True,2019-04-19 08:11:28,R_1E0C94nLn3NpMTO,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,18,Reliability set,No,Yes,No,No,No,No,No,
2019-04-19 08:11:30,2019-04-19 08:13:05,IP Address,89.20.161.86,100,95,True,2019-04-19 08:13:06,R_2D1aLaPV2hl5vUm,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,19,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-19 08:13:08,2019-04-19 08:15:59,IP Address,89.20.161.86,100,171,True,2019-04-19 08:15:59,R_3Kx6AO5INcIWMsj,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,20,Reliability set,No,Yes,No,No,No,No,No,
2019-04-19 08:16:01,2019-04-19 08:18:07,IP Address,89.20.161.86,100,125,True,2019-04-19 08:18:08,R_3GD1gmOjowy04DW,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,21,Reliability set,No,Yes,Yes,No,Yes,No,No,
2019-04-19 08:18:11,2019-04-19 08:25:33,IP Address,89.20.161.86,100,442,True,2019-04-19 08:25:34,R_1mpYHbiik90pP24,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,22,Reliability set,Yes,Yes,No,No,No,No,No,
2019-04-19 08:25:38,2019-04-19 08:28:25,IP Address,89.20.161.86,100,167,True,2019-04-19 08:28:25,R_2EB0eZRIIUDWGs2,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,23,Reliability set,Yes,Yes,Yes,No,No,No,No,
2019-04-19 08:28:28,2019-04-19 08:32:31,IP Address,89.20.161.86,100,243,True,2019-04-19 08:32:32,R_ehxCDWj1CBGfdjb,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,24,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-19 08:32:34,2019-04-19 08:33:47,IP Address,89.20.161.86,100,72,True,2019-04-19 08:33:48,R_XojnHS5g28Y9jFL,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,25,Reliability set,No,Yes,No,No,No,No,No,
2019-04-19 08:34:08,2019-04-19 08:36:35,IP Address,89.20.161.86,100,147,True,2019-04-19 08:36:35,R_1i9hjq5cSNuOzum,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,26,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-19 08:36:39,2019-04-19 08:37:56,IP Address,89.20.161.86,100,77,True,2019-04-19 08:37:57,R_1KvV8qden3YCdxx,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,27,Reliability set,No,Yes,No,No,No,No,No,
2019-04-19 08:37:59,2019-04-19 08:39:21,IP Address,89.20.161.86,100,81,True,2019-04-19 08:39:22,R_3Mlpk0VdDMPORnu,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,28,Reliability set,No,No,No,No,No,No,Yes,
2019-04-19 08:39:25,2019-04-19 08:43:18,IP Address,89.20.161.86,100,232,True,2019-04-19 08:43:18,R_3G9XZORmFX95Hac,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,29,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-19 08:43:34,2019-04-19 08:46:10,IP Address,89.20.161.86,100,155,True,2019-04-19 08:46:10,R_12Dex5SwMc2HjNj,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,30,Reliability set,No,Yes,No,Yes,No,No,No,
2019-04-19 08:46:13,2019-04-19 08:48:00,IP Address,89.20.161.86,100,107,True,2019-04-19 08:48:00,R_231ORSRfN16LyzA,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,31,Reliability set,Yes,Yes,Yes,No,No,No,No,
2019-04-19 08:48:02,2019-04-19 08:49:02,IP Address,89.20.161.86,100,60,True,2019-04-19 08:49:03,R_1KjLyqTU7yR4oLQ,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,32,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-19 08:49:05,2019-04-19 08:57:22,IP Address,89.20.161.86,100,497,True,2019-04-19 08:57:22,R_xfTJyHIPHJFc2zf,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,33,Reliability set,No,Yes,Yes,No,No,No,No,
2019-04-19 08:57:26,2019-04-19 08:58:41,IP Address,89.20.161.86,100,75,True,2019-04-19 08:58:42,R_1n1qlybGG3olGZf,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,34,Reliability set,No,Yes,Yes,Yes,No,No,No,
2019-04-19 08:58:47,2019-04-19 08:59:58,IP Address,89.20.161.86,100,71,True,2019-04-19 08:59:58,R_3dE5BSlIB1bx8eN,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,35,Reliability set,No,Yes,No,No,No,No,No,
2019-04-19 09:00:01,2019-04-19 09:01:21,IP Address,89.20.161.86,100,80,True,2019-04-19 09:01:22,R_vPHjGSlgRTZwZy1,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,36,Reliability set,No,No,No,No,No,No,No,
2019-04-19 09:01:24,2019-04-19 09:02:39,IP Address,89.20.161.86,100,74,True,2019-04-19 09:02:39,R_3nr4lMUPvguExZW,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,37,Reliability set,No,Yes,No,No,No,No,No,
2019-04-19 09:02:41,2019-04-19 09:03:44,IP Address,89.20.161.86,100,62,True,2019-04-19 09:03:44,R_1ONYZCPJlz1bC5Q,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,38,Reliability set,No,Yes,No,No,No,No,No,
2019-04-19 09:03:47,2019-04-19 09:06:46,IP Address,89.20.161.86,100,179,True,2019-04-19 09:06:47,R_1qTY55pnRdYof2N,,,,,52.3639984130859375,4.89129638671875,anonymous,EN,OD,39,Reliability set,No,No,No,No,No,No,No,
2019-04-20 10:16:51,2019-04-20 10:32:21,IP Address,213.127.115.35,100,929,True,2019-04-20 10:32:21,R_3nIU6QxUTtZQb80,,,,,52.091094970703125,5.0959014892578125,anonymous,EN,SD,0,Reliability set,No,Yes,No,No,No,No,No,
2019-04-20 10:32:23,2019-04-20 10:35:28,IP Address,213.127.115.35,100,185,True,2019-04-20 10:35:29,R_3MnhaNvrTjCHPpe,,,,,52.091094970703125,5.0959014892578125,anonymous,EN,SD,1,Reliability set,No,Yes,No,No,Yes,No,No,
2019-04-20 10:35:35,2019-04-20 11:01:25,IP Address,213.127.115.35,100,1549,True,2019-04-20 11:01:26,R_D1RU1r5eAALaw37,,,,,52.091094970703125,5.0959014892578125,anonymous,EN,SD,2,Reliability set,Yes,Yes,Yes,No,Yes,No,No,
2019-04-20 11:01:29,2019-04-20 11:03:33,IP Address,213.127.115.35,100,123,True,2019-04-20 11:03:33,R_1NsH4hX4wcy5zw3,,,,,52.091094970703125,5.0959014892578125,anonymous,EN,SD,3,Reliability set,No,No,No,No,No,No,No,
2019-04-20 11:03:43,2019-04-20 11:12:14,IP Address,213.127.115.35,100,511,True,2019-04-20 11:12:15,R_2RQeOij4prymXNp,,,,,52.091094970703125,5.0959014892578125,anonymous,EN,SD,4,Reliability set,Yes,Yes,Yes,No,No,No,No,"Badnji dan - googlala naravno hahah i procitala, da je to hrscanski praznik... ne znam koliko je to veliko i poznato, ali mozda je malo borderline? :) "
